index	Transcript	AASW	AASV	AAPN	AAAR	AA7I	AA7D	AA7B	AA4G	AA4D	A9VB	A9GR	A9GQ	A9GO	A9GN	A9GM	A9GL	A9GK	A9GJ	A9GI	A9GH	A9GG	A9GF	A9FR	A9FQ	A9FP	A9FO	A9CJ	A97I	A97H	A93F	A93E	A93D	A93C	A939	A938	A8WG	A8WC	A8W8	A8W5	A8T8	A8T6	A8Q7	A8O2	A8NW	A8NV	A8NU	A8NT	A8NS	A8NR	A8NQ	A8NN	A8NM	A8NL	A8NK	A8NJ	A8NI	A8NH	A8NG	A8NF	A8NE	A8JE	A8JD	A8I1	A8I0	A8HZ	A8EZ	A8EY	A8EX	A8EW	A8EU	A8ET	A8ER	A8EQ	A8EP	A8EO	A893	A891	A88Z	A88Y	A88W	A88V	A88T	A88S	A7RB	A7HZ	A7HY	A7HX	A7HW	A7HV	A7DP	A7BO	A6Y2	A6Y0	A6XQ	A6XG	A6WC	A6VZ	A6QS	A6L6	A6L4	A6KZ	A6FW	A6FU	A6FH	A6FG	A6FE	A6FD	A6FB	A6FA	A6F8	A6DQ	A6DN	A6BW	A6BV	A625	A5U7	A5U6	A5U5	A5S3	A5M8	A5B8	A56G	A51D	A50L	A4QT	A4QS	A4P3	A4OX	A4OW	A4OU	A4OT	A4OS	A4OP	A4ON	A4OI	A4OH	A4OE	A4MR	A4MQ	A4A9	A4A8	A4A6	A4A5	A4A4	A4A3	A4A2	A4A1	A49Y	A49X	A49W	A49V	A49U	A49S	A49R	A49P	A49O	A49N	A49M	A49L	A49K	A43M	A43J	A43I	A43H	A43E	A3YC	A3YB	A3YA	A3Y9	A3QL	AASX	A7RE	A7RC	A6RF	A6RE	A4OR	A4OQ	A4OO	A4OM	A4OJ	A4OG	A4OF	A43C	A3I8
S100A3	S100A3-001	2.30494	3.03776	4.55882	2.17604	5.226	7.54117	4.76583	9.41799	1.37893	5.44299	1.49363	0.253703	0.880491	0.9942479999999999	2.03571	0.8162590000000001	5.37014	0.250278	1.62764	0.560298	0.42746000000000006	2.22949	2.49537	5.1893400000000005	1.47442	5.01609	3.3004300000000004	7.15689	18.0806	6.48171	1.1511200000000001	0.79306	1.08579	0.12725799999999998	13.5117	0.758985	0.354607	1.25316	0.0	7.27486	1.05619	5.20597	4.04571	2.2183599999999997	2.09122	1.3315299999999999	3.50578	1.43077	1.76142	5.98424	1.03416	2.26857	3.96878	5.02149	0.9594379999999999	4.0037	0.344547	2.07899	0.942126	0.670198	4.15536	4.51817	6.96312	12.7675	1.3482399999999999	2.40797	5.78837	7.26151	2.72349	5.426740000000001	7.17143	1.0479	1.41818	1.7401200000000001	2.4021	2.3289299999999997	1.30483	4.73268	1.4445	6.658530000000001	1.24315	4.3048	4.95575	1.16109	2.0544	4.04177	4.04782	3.36087	5.34615	2.54957	2.19881	6.5956600000000005	6.57454	0.684333	1.11744	3.67085	1.02704	10.0867	5.45377	3.0127200000000003	0.357903	2.51238	2.81993	1.54639	3.92654	5.90942	5.50178	1.22915	4.15068	0.833149	1.1517700000000002	1.34334	4.40573	2.25314	0.6809930000000001	10.4812	9.99778	3.5432	1.3277299999999999	2.44106	13.0127	3.26776	8.28716	8.00044	0.539673	1.22573	4.92133	0.8513569999999999	1.13629	13.093	0.983002	4.0628	0.699728	2.03298	5.463830000000001	2.46055	2.80436	32.7788	4.6067800000000005	17.3869	2.7878700000000003	4.59411	3.35925	2.18203	10.3581	6.44036	29.8638	1.82464	8.26271	6.58529	3.80859	15.7414	1.7987799999999998	4.77546	1.34647	6.30662	3.44599	7.59975	2.27872	9.63531	0.335445	4.41831	0.669852	1.7209	1.8328	5.23463	3.6596	3.49177	4.51675	1.1644	0.577553	1.3052905	3.51023	6.360585	0.772731	0.42382555	1.3326195	1.591145	2.252568	0.7499855	1.27237875	0.6054525	3.398619	2.414138
S100A2	S100A2-004	2.01764	541.034	607.4490000000001	61.576	282.58299999999997	1210.03	723.268	1445.57	4.779780000000001	344.18800000000005	1.3518	0.0	0.319986	1.4086299999999998	114.956	0.643975	34.0558	2.00116	1.05092	0.9688200000000001	5.742999999999999	2.30746	1065.62	813.9760000000001	149.078	319.981	5.30433	546.9119999999999	1072.86	2299.67	1.32274	0.019616400000000003	18.3161	0.371506	29.8747	0.0	0.8089149999999999	99.7015	1.84123	946.9780000000001	483.19699999999995	95.6057	328.63300000000004	671.002	93.2713	4.12584	73.3915	10.6822	0.628355	1328.02	0.0	2.02645	0.0	837.204	9.1353	0.542808	1.13505	0.304264	0.0890558	0.0	307.72700000000003	1182.77	345.091	1290.47	808.0160000000001	131.498	1155.33	816.3480000000001	787.453	1295.19	1413.84	125.29700000000001	2.49057	352.778	9.50825	463.505	1.6943099999999998	412.171	59.0424	4419.11	189.084	709.924	482.79	75.4088	455.495	70.2602	771.721	241.541	803.1339999999999	0.14317	6.30276	0.857226	473.89300000000003	250.355	1.2376	257.003	19.1692	751.2660000000001	728.762	478.017	0.0	426.42800000000005	888.768	3.82911	339.13599999999997	203.753	1376.98	0.22221100000000002	1904.86	0.303987	0.5646909999999999	26.3367	348.81300000000005	60.7815	50.3157	755.791	1056.4	302.36400000000003	84.5	85.2857	1077.64	597.795	855.567	1281.23	0.18625999999999998	28.9171	252.09099999999998	1.382	7.310410000000001	3.41632	0.638249	0.668657	0.144174	28.6475	5.1965699999999995	0.411078	505.98699999999997	958.326	115.109	934.33	99.5341	640.399	45.58	168.365	1053.19	1457.57	1212.18	318.268	547.462	384.664	131.864	621.125	668.7539999999999	454.195	240.937	2064.34	504.439	1182.84	7.157019999999999	663.6339999999999	0.0648799	684.143	8.88118	297.605	0.7926949999999999	453.73800000000006	350.38	631.601	1050.71	557.188	0.0518415	8.44152	265.52485	1063.6885	104.866215	0.4728225	0.0697255	3.19952	280.93375	2.001567	171.4080405	0.5726485	0.0	86.247944
S100A2	S100A2-001	3.7972900000000003	258.83	108.86200000000001	7.31274	182.97099999999998	155.136	243.601	156.181	1.02321	197.542	2.89227	0.07663539999999999	1.05409	1.53509	55.9441	0.238902	25.2046	1.77962	2.35879	4.97639	2.60449	5.97695	82.6052	384.93800000000005	52.9541	116.713	3.0908	219.562	172.357	1086.88	1.8015700000000001	0.32160500000000003	1.8014299999999999	0.0	9.046330000000001	0.264413	1.27862	10.1281	0.0	1416.37	603.0459999999999	40.1386	235.639	55.1715	41.0415	1.4230200000000002	120.637	20.4456	3.1956	1764.79	0.14977200000000002	2.1035	0.703394	78.9064	5.7119800000000005	1.52934	2.40308	1.6750099999999999	0.126531	0.6912010000000001	106.39399999999999	594.81	186.106	870.209	86.5377	86.4355	900.485	511.017	504.329	1365.45	154.485	141.86700000000002	1.2389700000000001	116.464	7.7397800000000005	155.97	3.7002800000000002	436.18199999999996	130.736	455.476	15.0929	284.39799999999997	54.0876	71.1368	63.6465	126.229	782.1489999999999	482.584	749.2510000000001	0.350009	11.040999999999999	1.31209	977.763	20.6962	8.79947	708.9810000000001	10.9597	1168.33	598.775	237.775	0.477126	209.354	487.79	5.109030000000001	636.934	278.724	1580.97	0.483991	212.176	2.2654099999999997	0.8853629999999999	12.9397	373.064	35.693000000000005	17.6707	817.71	571.082	334.63599999999997	47.4831	9.330910000000001	850.485	282.844	555.445	140.856	0.16612000000000002	33.9911	188.976	1.29141	3.63645	46.8163	0.54601	2.2725299999999997	0.991885	4.0541	2.95289	1.94924	173.648	559.126	91.6193	343.88300000000004	53.4701	137.528	93.8399	61.3333	608.262	173.38400000000001	412.221	115.49	401.539	92.2878	40.3619	939.107	115.03299999999999	162.775	23.8895	389.958	61.7071	479.856	11.9859	86.1132	0.646342	187.81	3.48907	55.7279	2.68534	63.3351	341.01	120.12100000000001	93.4563	91.6364	0.917775	33.421755	82.0845	727.1375	251.91911	0.4561555	0.69349655	6.5563785	103.480025	1.602397	68.3592995	0.603565	0.3964485	59.876752
S100A2	S100A2-002	2.85431	7.43554	18.0942	20.1784	5.589519999999999	4.4717	14.5982	11.4363	0.0	12.9716	1.96849	0.0	0.0	3.85285	3.05125	9.2382e-10	5.03797	1.8755400000000002	1.71225	1.53451	0.0	1.71302	5.08331	33.3472	7.088989999999999	7.9210899999999995	5.39731	19.4729	109.289	17.1623	0.726849	0.0	7.697310000000001	0.148552	0.0	0.0	1.59838	8.33831	0.0188327	29.2861	18.0	6.7055	6.2668	9.08102	5.02067	4.5429699999999995	9.0045	4.56475	2.1360200000000003	54.5779	1.31398e-07	1.52729	1.3206200000000001	5.89957	4.7725800000000005	0.6258739999999999	0.0	1.49242	0.293061	2.0173400000000004	6.1089400000000005	4.06043	9.86843	28.3279	14.5555	5.47634	24.1278	23.534000000000002	26.3582	33.6104	10.6474	2.96343	4.31554	6.0549	0.0	13.642999999999999	4.63975	11.5801	5.11355	48.7338	12.1785	3.13168	6.6692100000000005	1.29916	0.0	6.617210000000001	15.6093	13.1641	18.0935	0.0	8.75938	2.61659	12.8669	11.1001	2.1290299999999998	6.97788	9.2535	28.6614	20.5473	18.0898	0.579479	6.07575	5.4339699999999995	2.9880299999999997	11.0446	5.10936	13.9795	2.07048	30.998	2.45911	0.425122	0.0	0.545792	2.41522	2.14214	2.411	6.489269999999999	4.70754	1.7028	7.45096	23.0949	10.6617	4.80997	7.934819999999999	0.641775	7.2149	6.112509999999999	1.9334900000000002	2.7282599999999997	12.3574	0.37822100000000003	3.1728099999999997	2.31067	0.00501216	6.96035	6.225969999999999	10.8646	10.4139	9.913089999999999	7.40919	2.05449	10.6579	6.43281	3.34896	16.5759	11.0691	16.0731	1.41915	0.9186479999999999	6.799410000000001	2.0504700000000002	7.40935	4.23557	1.4800200000000001	4.35529	15.6679	11.1443	12.3678	4.84972	9.60135	0.614147	7.586530000000001	3.76911	7.02233	4.18045	0.0	2.8984099999999997	12.0932	6.141	9.15572	4.062015	11.182565	4.04112	32.8179	11.21744	1.4911845	0.7092055	4.9712015	1.318165	1.17769	4.785895	0.715748	0.3803895	3.02274
S100A2	S100A2-003	9.12878	1672.3	2202.08	144.929	1106.23	2978.63	1564.82	4217.95	9.63068	1030.25	9.43237	0.390073	5.977069999999999	1.57691	265.472	0.815558	152.944	6.16575	9.93235	10.5965	23.6783	13.007	3184.62	2427.06	498.76199999999994	753.442	17.2325	1484.36	4075.91	8046.03	7.04678	4.01241	29.8	0.652896	80.515	1.00617	2.4096	217.237	4.68771	3828.32	1560.7	414.56199999999995	996.3660000000001	1399.99	251.408	4.45782	428.57300000000004	63.0983	7.375789999999999	6358.94	1.19897	6.34995	1.7388299999999999	2035.87	37.5481	5.13036	6.924580000000001	4.1691400000000005	0.957514	1.1111799999999998	850.0189999999999	2093.06	1090.64	3868.6	2047.97	510.125	2937.28	2461.14	1979.46	4050.74	3986.98	391.191	2.96985	801.675	53.6708	643.39	1.7459200000000001	1070.34	312.849	11912.2	394.82599999999996	1451.44	1339.39	204.31099999999998	1355.56	355.589	2655.14	1100.71	3015.75	2.58487	37.2968	2.01935	2123.83	653.455	15.0078	1509.97	50.5921	3710.49	4140.93	1518.1	0.867297	1298.23	2411.37	11.877	2250.61	953.415	3625.49	1.4499	4658.6	1.75243	2.06241	124.63600000000001	1065.12	132.17600000000002	105.48299999999999	2346.56	2502.59	1153.87	214.437	168.488	5265.21	1644.8	1714.46	3817.71	0.511096	180.334	815.7860000000001	3.52525	14.1256	2.2575e-07	2.15565	7.28258	2.10447	65.7856	6.82413	1.0845799999999999	1254.13	4230.9	404.827	3502.37	246.747	1190.62	212.27	430.155	3165.85	4095.59	2823.42	1398.08	1630.15	934.949	256.973	3000.78	1020.77	1670.2	425.95300000000003	2719.59	1233.65	3012.15	35.1491	1552.68	0.749768	1370.37	13.0155	476.13699999999994	4.14611	1414.57	810.637	1374.0	2576.67	1216.95	0.000659685	75.971395	634.68	3227.43	579.447595	1.3785725	0.791535	19.673	634.179	8.781365	343.396915	1.307703	1.17336	211.078031
S100A2	S100A2-005	0.302597	15.9208	7.74113	0.5998560000000001	10.2142	16.9346	9.32963	20.4972	0.88959	12.7911	0.192877	0.193917	0.688573	0.652662	4.44707	0.0495561	3.3866199999999997	1.0463	0.348385	0.0	0.519037	1.16475	5.6978800000000005	16.0663	3.91802	15.0623	1.7963099999999999	20.1243	22.0048	55.6947	0.121176	0.0	0.0	0.0	0.0	0.067334	0.171352	1.04913	0.0	37.233000000000004	60.9847	1.84755	17.1944	17.6002	3.1815	0.0	26.7627	0.664229	0.42694399999999993	26.6288	0.0	0.655436	0.337967	5.95619	1.18125	0.2918	1.61314	0.619957	0.4351	0.586431	8.79676	69.2109	52.7045	60.7696	11.7794	5.20479	12.0816	25.7106	11.4401	22.2957	52.5421	3.06353	0.145101	4.8457	1.2275200000000002	7.17733	0.41471499999999994	31.728	2.80384	26.5782	2.1579099999999998	8.78933	3.69835	1.27067	6.51319	3.25103	17.1612	12.0973	26.9867	0.0	0.34319	0.0431754	15.6199	0.521668	0.142877	6.9797899999999995	2.12586	22.4372	2.77929	7.1586	0.383218	9.14777	24.8115	0.358448	22.5032	2.84092	20.180999999999997	0.21185	20.4618	0.0714781	0.216133	0.731789	14.8185	1.89752	2.0533	26.3807	19.2063	6.45699	3.9552699999999996	0.616801	31.6337	8.8528	14.5449	33.8535	0.0	4.4944	30.5208	0.775663	0.394923	3.0972	0.10481800000000001	1.0465	0.754109	1.12839	1.092	0.808655	30.8978	84.42	8.60696	152.3	5.376580000000001	6.7106	3.21293	4.70671	32.8423	14.2408	62.1824	23.926	14.9265	35.2683	10.2005	54.2654	9.80008	17.1351	5.44566	15.1447	20.4627	52.9151	0.7472770000000001	35.2116	0.20058499999999999	9.33106	0.173786	40.064	0.6563939999999999	11.4763	5.21079	18.308	8.462489999999999	5.93711	0.2264085	1.7768435	4.4290555	25.94465	6.065595	0.0733854	0.3567745	1.13680335	18.131115	0.255053	4.89287585	0.17333755	0.043079	5.8263935
S100A2	S100A2-006	0.532725	44.6049	37.7928	3.40499	19.5685	60.6274	62.3871	49.9639	0.0	31.2992	0.142252	0.0	0.0	0.44055	10.0132	0.23847600000000002	3.64704	0.143823	0.358995	0.83859	0.24290100000000003	0.9711209999999999	38.2941	91.5219	9.131910000000001	33.3288	1.9557200000000001	31.5947	58.122	234.493	0.172379	0.0	1.50857	0.0	1.02132	0.18168299999999998	0.302906	3.94024	0.982181	173.511	96.9658	7.546889999999999	22.4607	22.9566	7.75144	0.15529300000000001	13.4005	2.31616	0.436945	219.351	0.0	0.373714	0.0874819	26.6771	0.618687	0.227244	0.0	0.08824680000000001	0.397583	0.166852	28.7682	72.7497	28.3801	123.81200000000001	26.0075	16.0989	102.697	76.553	56.1392	153.974	35.9376	11.9724	0.222071	18.6285	1.51981	27.3265	0.550545	39.5544	14.7821	193.834	5.64647	46.4209	15.9567	10.4736	13.7814	15.9519	152.61700000000002	43.7781	107.051	0.0	0.840441	0.314643	118.404	11.4551	0.5931	75.4556	2.38289	195.52900000000002	79.2685	42.1645	0.0	37.3962	112.61200000000001	0.966269	85.0622	34.1203	199.643	0.0	58.525	0.197209	0.15177000000000002	2.07415	42.4383	5.5587	3.7980300000000002	94.2969	61.3555	55.2567	6.24978	2.08555	117.77600000000001	47.797	98.6243	47.1001	0.027757499999999997	4.19445	26.0814	0.345505	0.5555399999999999	0.524977	0.19153900000000001	1.10661	0.292006	2.3256200000000002	0.0	0.555879	38.1738	97.9894	14.0363	57.7842	7.95901	35.054	8.22701	10.0518	76.4012	55.3406	73.9534	31.9667	76.3016	23.8767	9.3711	79.3225	45.0876	34.3356	7.415660000000001	132.119	19.0832	63.0982	0.839392	22.1837	0.118719	40.7737	0.688528	11.0196	0.9783149999999999	8.796330000000001	23.8319	38.6016	39.3603	19.3029	0.0274156	3.6298075	19.13341	81.9633	28.645451	0.10591785	0.140076	0.9803774	28.610485	0.195989	11.20255	0.0	0.03004905	8.1564454
S100A16	S100A16-007	5.28942	14.1895	104.39200000000001	3.88007	3.66146	128.218	22.5466	56.335	3.5590300000000004	19.2815	3.73777	1.77267	64.5172	21.6219	11.2364	2.33873	27.5253	13.8844	3.60295	1.6589900000000002	21.5633	26.4637	110.846	66.5385	10.4779	9.39312	85.0268	17.3861	66.3862	10.5668	5.04871	38.2043	29.7143	0.435975	52.7938	0.622521	6.19541	151.099	129.82299999999998	7.5703	8.649410000000001	37.7115	4.508769999999999	191.604	5.27551	0.883574	5.55989	2.63987	2.33081	52.1096	28.5797	5.6673800000000005	3.5419699999999996	190.86700000000002	92.0738	5.85835	83.8446	8.04113	0.6534220000000001	13.7318	10.7331	8.2181	1.83925	5.7751	75.1022	0.633297	7.8394	11.1412	9.44143	9.48087	168.00400000000002	3.3286300000000004	2.41457	32.6933	3.9428900000000002	13.3556	3.5657	14.1477	4.8859699999999995	310.797	172.128	45.5352	124.51299999999999	5.01907	22.3531	9.9598	47.5758	5.73745	5.1445300000000005	0.0	1.00109	9.678930000000001	45.0937	73.0551	5.2013	39.0034	80.3335	8.22622	2.01663	24.8123	10.9131	19.4199	13.9851	15.524000000000001	11.6071	4.14952	27.7332	2.0765700000000002	278.253	12.0423	4.27685	45.2745	16.4401	7.707789999999999	11.1896	5.33175	24.7568	7.63002	4.59762	63.8889	11.7417	18.6076	15.9407	100.71	2.14593	4.63678	16.0786	11.0458	9.77563	1.62435	3.3794	21.4161	32.2977	126.794	294.625	16.4008	46.8018	16.2988	7.82757	7.75479	7.763560000000001	7.2298	6.58328	4.59949	15.3392	130.985	20.2917	1.09863	9.60559	5.88737	1.38561	25.2683	6.50552	1.69032	26.8366	6.26741	45.0832	21.7573	3.92286	80.4053	6.30285	2.07361	12.2287	10.4484	11.088	50.8509	6.220940000000001	2.71001	11.7299	1.3551799999999998	68.5728	5.01273	14.262155	171.1791	32.0319555	8.7479245	11.777735	5.33546	42.66325	7.4414	14.2935225	10.61522	0.721123	4.214175
S100A16	S100A16-008	0.754266	0.0	0.0	0.701327	0.430021	0.0	0.269181	0.00283747	0.0	0.756412	1.80456	0.246665	0.0773792	0.448122	0.1744	0.6628850000000001	0.932768	0.140312	0.570617	0.593063	1.39327	1.47279	0.0	0.808516	0.569912	0.0	5.95038	1.36121	0.0	0.678129	0.22397199999999998	1.08924	0.0	0.0	0.772595	0.168735	0.70114	1.54801	1.31907	0.720432	0.450725	0.45741899999999996	0.297479	2.53986	1.8702	0.22550900000000001	1.82897	0.323167	0.32773800000000003	3.9785	0.0	0.7103510000000001	0.0	0.581566	2.68553	0.675837	0.0	0.368295	0.933593	1.54335	1.20577	0.8767360000000001	0.219831	1.46563	0.0	0.0	0.530098	0.46119799999999994	0.428573	0.928702	0.395513	0.0	0.414509	0.8183560000000001	0.0	0.973601	2.44368	1.33285	0.314008	1.27558	0.482696	3.43131	0.797217	0.5051800000000001	0.0	5.26325	2.50189	0.19075899999999998	0.207839	0.0	0.1932	1.66412	1.55579	1.22852	1.0076399999999999	4.35911	0.0	0.782408	0.801165	0.69948	1.7273599999999998	2.45073	0.24652399999999997	1.35998	0.301614	1.5558	1.26797	0.120448	0.613792	1.3886	0.16436900000000002	1.8493099999999998	0.13941900000000002	0.866311	0.327954	0.0	1.1074700000000002	0.9345319999999999	0.0	1.3609	0.474836	1.7600900000000002	0.0	0.0	0.173743	1.67019	0.667219	0.9039440000000001	0.6644979999999999	0.870936	0.172843	1.45604	0.563429	0.601805	0.909431	1.16116	2.91477	1.42212	0.0	0.0	0.456373	0.484821	0.8776809999999999	0.0	0.0	0.746574	0.582635	0.316015	0.991461	0.532832	0.38916999999999996	0.195188	0.9228299999999999	0.192753	0.0	0.511274	0.405566	1.3425200000000002	0.225124	0.0	0.49419700000000005	0.0	0.27710999999999997	0.285502	0.323706	0.630556	0.353652	0.306573	1.53657	0.123418	1.0158345	1.301255	0.3071365	1.557595	0.803877	0.1810345	1.261278	0.1395795	0.0	0.6086485	0.635285	0.9421815	0.705005	0.0
S100A16	S100A16-010	5.40434	3.89641	5.33691	3.97234	4.74974	3.0868	24.829	5.3321	2.9244	2.34507	3.70739	0.9755290000000001	1.8254400000000002	5.35697	3.1067299999999998	4.1879800000000005	20.8233	3.34893	2.35879	3.3587599999999997	2.2829599999999997	13.65	4.145169999999999	6.850510000000001	7.9058	3.1131	5.2599	6.828410000000001	2.64661	2.27287	4.76524	3.18587	3.02871	1.76298	5.6955599999999995	3.2463599999999997	4.45481	2.7591900000000003	6.510730000000001	6.36147	7.32297	4.0231	1.4014799999999998	7.1879100000000005	6.98418	3.9282	13.3176	5.61185	9.91596	10.7826	3.47042	4.25939	3.3956	5.7011199999999995	17.5415	8.14751	7.9789699999999995	9.630230000000001	4.419980000000001	7.975210000000001	6.732710000000001	14.3985	3.0395	5.33715	4.00985	2.7854200000000002	8.70455	5.05353	5.045640000000001	6.8322	7.01311	6.1646	4.05887	4.4635	0.792719	7.766360000000001	8.374130000000001	4.52404	5.52776	6.636430000000001	30.3605	11.2368	9.29749	6.103	1.91785	31.7477	10.770999999999999	7.60884	5.99106	4.32356	3.00831	12.6972	12.3852	9.377360000000001	4.3088	13.4575	6.136880000000001	5.19365	5.48013	5.06046	5.27065	5.84025	4.2241599999999995	5.13471	4.88053	8.24434	13.4289	4.11749	6.784110000000001	3.51309	4.99746	9.4705	7.505739999999999	4.68419	2.30566	2.44754	10.158	2.29563	1.91535	5.55773	4.53979	5.5402	7.077489999999999	3.94516	2.15824	2.72115	4.08041	4.0681400000000005	2.60107	3.07035	2.7019599999999997	5.59524	6.0833900000000005	5.50023	8.42043	5.15196	7.18185	12.6966	2.88769	5.36129	8.55102	3.1932	6.8628100000000005	3.84295	4.137630000000001	3.62439	6.53886	1.24027	7.07919	3.5936800000000004	1.24082	10.3759	3.02303	2.4914400000000003	6.477069999999999	3.6876	5.2679	4.453130000000001	2.5509	4.186780000000001	3.3152	7.43576	4.7765	7.929810000000001	3.2922599999999997	3.8102400000000003	4.378369999999999	4.64423	7.3413699999999995	3.51902	3.309515	6.396575	3.208085	7.835565	9.16185	2.3580925	6.803545	2.8475995	3.318415	1.822378	4.9363475	4.76826	2.512726	2.77487
S100A16	S100A16-009	97.1245	224.136	638.689	293.224	347.639	143.346	259.879	264.349	157.373	374.667	142.666	14.9818	299.909	136.75	156.23	57.8548	560.681	138.608	159.645	294.454	67.36	138.838	189.52	445.61699999999996	102.794	258.964	753.095	393.5	354.676	904.893	103.014	105.98299999999999	93.0255	48.0893	116.641	86.4043	103.58200000000001	300.238	245.579	868.308	531.6030000000001	380.241	457.564	568.211	291.329	34.1134	246.46099999999998	130.108	163.887	1720.5	64.3958	293.115	57.178999999999995	921.855	624.461	210.612	316.047	149.991	151.994	258.882	317.596	387.61300000000006	422.353	590.433	395.964	114.98299999999999	513.9730000000001	969.257	855.217	671.74	705.2810000000001	303.094	234.873	525.077	71.3966	605.877	333.88199999999995	376.899	175.245	610.976	372.658	1295.72	366.62	270.455	273.877	182.942	979.04	322.132	739.95	44.013000000000005	144.325	133.043	1350.83	446.105	465.014	1903.18	289.612	381.324	764.6	871.47	104.155	811.471	467.038	384.227	637.086	340.10900000000004	992.298	79.5647	844.4	550.508	73.393	444.07300000000004	311.868	297.41	542.15	281.952	552.5	376.00699999999995	173.577	284.394	1038.59	889.826	477.086	310.332	15.7333	411.189	620.505	131.234	240.37099999999998	203.25900000000001	132.388	82.45100000000001	460.814	479.496	989.582	269.221	933.145	344.149	333.45599999999996	249.03599999999997	170.50099999999998	341.785	160.352	235.804	466.285	289.194	412.903	296.622	219.267	213.465	122.756	323.194	597.033	170.748	185.946	183.245	156.519	731.565	308.217	279.704	189.583	240.18400000000003	246.30700000000002	486.35900000000004	267.622	415.8	228.3	195.382	511.164	230.178	224.82	300.126	333.452	839.3945	989.2795	74.52515	141.5838	86.75155	238.875	150.4523	217.95125	101.09445	58.335105	96.9062
S100A16	S100A16-011	7.59345	20.1347	23.7111	9.055819999999999	17.3201	36.3347	30.9585	12.5288	5.17742	26.846	6.0109900000000005	0.23154	7.15912	11.2596	10.4767	2.2895	41.2092	11.0193	7.69615	15.0465	1.3937	12.0663	14.8909	41.886	4.892580000000001	22.1904	30.6056	25.7017	8.69242	62.7389	5.4186	3.28859	4.49728	2.18229	9.38747	6.347	8.68934	44.1559	31.7521	73.2747	48.8022	17.9695	22.4846	69.1784	12.8247	0.693756	19.9686	8.20323	15.5964	226.926	9.959719999999999	12.1252	0.691438	111.39	46.1703	9.26063	35.8758	10.1955	8.61156	9.37092	29.9028	55.7489	19.3258	45.9209	43.2493	5.3207	63.9313	130.489	61.7873	88.4031	81.3387	53.6917	6.72473	87.508	7.604489999999999	85.4445	27.4642	32.3779	22.0012	127.414	53.7402	234.31799999999998	10.9678	37.4583	14.209000000000001	9.832510000000001	131.428	33.3103	42.1838	1.26755	4.628340000000001	9.96764	214.58900000000003	54.3424	23.7392	317.064	31.3523	28.2698	52.4391	72.1892	5.50522	86.5681	42.1019	38.3216	67.5299	23.173000000000002	176.578	3.9493199999999997	102.14399999999999	18.7078	2.69172	26.8514	21.7155	11.4045	35.1482	21.3013	49.9422	27.8791	15.7724	14.6042	60.6606	90.9063	68.6922	18.2689	0.07290819999999999	12.9017	47.415	11.6018	12.5633	5.38356	6.756480000000001	5.33094	47.5612	32.0713	85.1075	20.575	107.26	31.0381	26.7161	11.6034	9.67005	21.9991	11.2185	12.5298	32.9178	16.2482	26.6603	6.220330000000001	20.4181	9.03147	10.4643	30.7894	57.8458	4.8054	12.9284	26.2442	14.0781	57.7527	15.9432	14.1034	8.99135	28.74	18.0199	46.4498	16.6144	21.4116	13.0367	12.1882	37.15	13.3605	9.48345	21.88385	38.28985	143.156	151.21878	4.7223445	11.565305	5.508185	19.89766	8.6357765	23.101587	6.535295	1.69729625	7.4757135
S100A14	S100A14-201	30.898000000000003	331.62699999999995	174.699	158.218	114.367	158.672	316.222	168.918	67.3745	277.155	32.1919	0.341569	99.7796	58.129	86.387	25.6372	330.176	57.5215	64.5368	237.19400000000002	18.6697	88.0485	119.75299999999999	391.264	20.6884	289.536	92.0344	422.895	137.321	868.452	31.1621	17.9519	88.8322	14.9332	49.7358	70.8312	71.0165	193.333	182.577	280.556	447.80400000000003	59.118	173.794	648.757	149.142	2.97368	104.676	68.1909	188.699	1052.81	125.23100000000001	205.342	0.316237	727.75	515.302	62.5549	135.563	82.336	84.5211	152.44	92.8229	330.601	200.90900000000002	406.099	119.64399999999999	29.5373	294.166	783.5319999999999	664.811	258.527	491.149	151.30700000000002	51.2925	512.561	38.0264	497.29699999999997	100.565	7.61331	121.834	784.18	441.199	1290.75	149.89	217.558	2.49389	69.7248	410.564	37.5364	444.10900000000004	10.3277	1.90337	17.7645	1147.88	211.085	133.925	1468.85	117.264	158.81799999999998	316.166	659.712	53.0604	507.04	303.839	137.984	606.035	0.36089	662.278	13.1455	758.352	183.787	13.6213	98.5725	198.541	168.225	240.266	79.3602	484.418	196.88400000000001	129.349	110.83200000000001	552.653	758.705	324.599	73.6909	0.316423	121.633	297.832	44.5069	138.227	32.6937	61.5759	80.52600000000001	405.414	220.794	885.454	91.2517	628.809	259.758	238.731	129.128	207.451	343.99800000000005	150.66899999999998	99.0425	427.406	117.67299999999999	335.582	190.53799999999998	136.94899999999998	41.3831	60.7154	210.044	547.862	30.0678	84.539	218.54	81.5652	358.918	406.32599999999996	62.4744	182.12	237.888	132.04399999999998	150.553	70.0579	165.46599999999998	157.033	63.7056	174.075	39.449	180.9025	124.171	299.07	892.4815	1021.7118	44.95115	57.7174145	22.9106	205.6835	130.87855	149.30859	61.90125	9.661775	15.698365
